@RELATION meteorite_landings

@ATTRIBUTE recclass {"Acapulcoite","Acapulcoite/Lodranite","Acapulcoite/lodranite","Achondrite-prim","Achondrite-ung","Angrite","Aubrite","Aubrite-an","Brachinite","C","C1/2-ung","C2","C2-ung","C3-ung","C3.0-ung","C4","C4-ung","C4/5","C5/6-ung","C6","CB","CBa","CBb","CH/CBb","CH3","CI1","CK","CK3","CK3-an","CK4","CK4-an","CK4/5","CK5","CK5/6","CK6","CM","CM-an","CM1","CM1/2","CM2","CO3","CO3.0","CO3.1","CO3.2","CO3.3","CO3.4","CO3.5","CO3.6","CO3.7","CO3.8","CR","CR-an","CR1","CR2","CR2-an","CR7","CV2","CV3","CV3-an","Chondrite-fusion crust","Chondrite-ung","Diogenite","Diogenite-an","Diogenite-olivine","Diogenite-pm","E","E-an","E3","E3-an","E4","E5","E5-an","E6","EH","EH-imp melt","EH3","EH3/4-an","EH4","EH4/5","EH5","EH6","EH6-an","EH7","EH7-an","EL-melt rock","EL3","EL4","EL4/5","EL5","EL6","EL6/7","EL7","Enst achon-ung","Eucrite","Eucrite-Mg rich","Eucrite-an","Eucrite-br","Eucrite-cm","Eucrite-mmict","Eucrite-pmict","Eucrite-unbr","Fusion crust","H","H(5?)","H(?)4","H(L)3","H(L)3-an","H-an","H-imp melt","H-melt breccia","H-melt rock","H-metal","H/L3","H/L3.5","H/L3.6","H/L3.9","H/L4","H/L4-5","H/L5","H/L6","H/L~4","H3 ","H3","H3-4","H3-5","H3-6","H3-an","H3.0","H3.0-3.4","H3.05","H3.1","H3.10","H3.2","H3.2-3.7","H3.2-6","H3.2-an","H3.3","H3.4","H3.4-5","H3.4/3.5","H3.5","H3.5-4","H3.6","H3.6-6","H3.7","H3.7-5","H3.7-6","H3.7/3.8","H3.8","H3.8-4","H3.8-5","H3.8-6","H3.8-an","H3.8/3.9","H3.8/4","H3.9","H3.9-5","H3.9-6","H3.9/4","H3/4","H4 ","H4","H4(?)","H4-5","H4-6","H4-an","H4-melt breccia","H4/5","H4/6","H5 ","H5","H5-6","H5-7","H5-an","H5-melt breccia","H5/6","H6 ","H6","H6-melt breccia","H7","H?","Howardite","Howardite-an","H~4","H~4/5","H~5","H~6","Iron","Iron- IAB complex","Iron- IAB-MG","Iron- IAB-an","Iron- IAB-sHH","Iron- IAB-sHL","Iron- IAB-sHL-an","Iron- IAB-sLH","Iron- IAB-sLL","Iron- IAB-sLM","Iron- IAB-ung","Iron- IAB?","Iron- IC","Iron- IC-an","Iron- IIAB","Iron- IIAB-an","Iron- IIC","Iron- IID","Iron- IID-an","Iron- IIE","Iron- IIE-an","Iron- IIF","Iron- IIG","Iron- IIIAB","Iron- IIIAB-an","Iron- IIIAB?","Iron- IIIE","Iron- IIIE-an","Iron- IIIF","Iron- IVA","Iron- IVA-an","Iron- IVB","Iron- ungrouped","K","K3","L","L(?)3","L(LL)3","L(LL)3.05","L(LL)3.5-3.7","L(LL)5","L(LL)6","L-imp melt","L-melt breccia","L-melt rock","L-metal","L/LL","L/LL(?)3","L/LL3","L/LL3-5","L/LL3-6","L/LL3.10","L/LL3.2","L/LL3.4","L/LL3.6/3.7","L/LL4","L/LL4-6","L/LL4/5","L/LL5","L/LL5-6","L/LL5/6","L/LL6","L/LL6-an","L/LL~4","L/LL~5","L/LL~6","L3","L3-4","L3-5","L3-6","L3-melt breccia","L3.0","L3.0-3.7","L3.0-3.9","L3.00","L3.05","L3.1","L3.10","L3.2","L3.2-3.5","L3.2-3.6","L3.3","L3.3-3.5","L3.3-3.6","L3.3-3.7","L3.4","L3.4-3.7","L3.5","L3.5-3.7","L3.5-3.8","L3.5-3.9","L3.5-5","L3.6","L3.6-4","L3.7","L3.7-3.9","L3.7-4","L3.7-6","L3.7/3.8","L3.8","L3.8-6","L3.8-an","L3.9","L3.9-5","L3.9-6","L3.9/4","L3/4","L4 ","L4","L4-5","L4-6","L4-an","L4-melt breccia","L4/5","L5 ","L5","L5-6","L5-7","L5-melt breccia","L5/6","L6 ","L6","L6-melt breccia","L6/7","L7","LL","LL(L)3","LL-imp melt","LL-melt breccia","LL-melt rock","LL3","LL3-5","LL3-6","LL3.0","LL3.00","LL3.05","LL3.1","LL3.1-3.5","LL3.15","LL3.2","LL3.3","LL3.4","LL3.5","LL3.6","LL3.7","LL3.7-6","LL3.8","LL3.8-4","LL3.8-6","LL3.9","LL3.9/4","LL3/4","LL4","LL4-5","LL4-6","LL4/5","LL5","LL5-6","LL5-7","LL5/6","LL6 ","LL6","LL6(?)","LL6-an","LL6-melt breccia","LL7","LL7(?)","LL~3","LL~5","LL~6","Lodranite","Lodranite-an","Lunar (anorth)","Lunar (bas. breccia)","Lunar (bas/anor)","Lunar (basalt)","Lunar (feldsp. breccia)","Lunar (gabbro)","Lunar (norite)","Lunar","L~3","L~4","L~4-6","L~5","L~6","Martian (OPX)","Martian (basaltic breccia)","Martian (chassignite)","Martian (nakhlite)","Martian (shergottite)","Mesosiderite","Mesosiderite-A","Mesosiderite-A1","Mesosiderite-A2","Mesosiderite-A3","Mesosiderite-A3/4","Mesosiderite-A4","Mesosiderite-B","Mesosiderite-B1","Mesosiderite-B2","Mesosiderite-B4","Mesosiderite-C","Mesosiderite-C2","Mesosiderite-an","Mesosiderite?","OC","Pallasite","Pallasite- PES","Pallasite- PMG","Pallasite- PMG-an","Pallasite- ungrouped","Pallasite?","R","R3","R3-4","R3-5","R3-6","R3.5-4","R3.5-6","R3.6","R3.8","R3.8-5","R3.8-6","R3.9","R4","R5","R6","Relict OC","Relict iron","Stone-uncl","Stone-ung","Ureilite","Ureilite-an","Ureilite-pmict","Winonaite"}
@ATTRIBUTE mass numeric
@ATTRIBUTE fall {Fell,Found}
@ATTRIBUTE yearoflanding numeric
@ATTRIBUTE class {NE,NW,SE,SW}

@DATA
"Howardite",50.5,Found,1971,NW
"H5",7746,Found,1950,NW
"L6",747,Found,1969,SE
"H5",270,Found,1969,SE
"L6",172,Found,1969,SE
"L6",158.5,Found,1969,SE
"H5",72.9,Found,1969,SE
"H6",68.2,Found,1969,SE
"H5",3301,Found,1994,SW
"Iron- IIIAB",42900,Found,1905,SW
"H4",1417.5,Found,1941,NW
"Iron- IAB-ung",3720,Found,1943,NW
"L5",6970,Found,1977,SE
"Iron- IAB-ung",3500,Found,1922,NW
"LL6",748,Found,2005,NE
"H4",17,Found,2005,NE
"L4",126,Found,2005,NE
"H6",10,Found,2010,NE
"L5",16.3,Found,2000,SE
"L5",4.8,Found,2000,SE
"H6",17.9,Found,2000,SE
"L6",13.4,Found,2000,SE
"L5",27,Found,2000,SE
"LL5",29.3,Found,2000,SE
"L5",10.6,Found,2000,SE
"L5",18.4,Found,2000,SE
"H6",10.7,Found,2000,SE
"L5",19.1,Found,2000,SE
"LL6",1.1,Found,2000,SE
"LL5",11.6,Found,2000,SE
"CM2",7.1,Found,2000,SE
"H6",10.1,Found,2000,SE
"H5",10.4,Found,2000,SE
"H6",22,Found,2000,SE
"H5",11.5,Found,2000,SE
"H6",18.7,Found,2000,SE
"H6",11.5,Found,2000,SE
"H5",23,Found,2000,SE
"L5",55.9,Found,2000,SE
"LL5",23,Found,2000,SE
"H5",19.3,Found,2000,SE
"LL6",35.4,Found,2000,SE
"LL6",19.7,Found,2000,SE
"LL5",31.7,Found,2000,SE
"L5",51.4,Found,2000,SE
"H5",18.2,Found,2000,SE
"H6",7.3,Found,2000,SE
"H5",34.8,Found,2000,SE
"H6",20.7,Found,2000,SE
"Mesosiderite",6.3,Found,2000,SE
"H6",9.7,Found,2000,SE
"H6",16.7,Found,2000,SE
"LL5",29.9,Found,2000,SE
"H6",22.6,Found,2000,SE
"H6",35.9,Found,2000,SE
"H6",18.1,Found,2000,SE
"Iron- ungrouped",3.69,Found,2000,SE
"H6",27.7,Found,2000,SE
"L5",43.3,Found,2000,SE
"H6",11.6,Found,2000,SE
"H6",25.1,Found,2000,SE
"H6",58.8,Found,2000,SE
"H6",12.6,Found,2000,SE
"H6",7.2,Found,2000,SE
"LL5",6.6,Found,2000,SE
"H5",22.9,Found,2000,SE
"H6",11,Found,2000,SE
"H4",37.6,Found,2000,SE
"LL6",67.6,Found,2000,SE
"H6",11.2,Found,2000,SE
"L6",26.5,Found,2000,SE
"L5",17.6,Found,2000,SE
"H6",4.8,Found,2000,SE
"L5",6.8,Found,2000,SE
"H5",18.7,Found,2000,SE
"LL6",27.5,Found,2000,SE
"LL6",37.4,Found,2000,SE
"H6",26.4,Found,2000,SE
"Diogenite",9.84,Found,2000,SE
"H6",23.1,Found,2000,SE
"H6",40.7,Found,2000,SE
"L6",12.7,Found,2000,SE
"H6",14.2,Found,2000,SE
"H6",10.1,Found,2000,SE
"H6",19.6,Found,2000,SE
"H5",33.4,Found,2000,SE
"L5",7.2,Found,2000,SE
"H6",10.6,Found,2000,SE
"LL5",6.8,Found,2000,SE
"L5",7.5,Found,2000,SE
"LL6",34.2,Found,2000,SE
"H6",32,Found,2000,SE
"H6",19.7,Found,2000,SE
"H6",7.1,Found,2000,SE
"H6",8.6,Found,2000,SE
"H6",40.6,Found,2000,SE
"L6",22.6,Found,2000,SE
"LL6",18.6,Found,2000,SE
"L6",9.3,Found,2000,SE
"H5",8.3,Found,2000,SE
"LL5",17,Found,2000,SE
"LL5",9.7,Found,2000,SE
"LL5",8.3,Found,2000,SE
"H5",29.5,Found,2000,SE
"LL5",9.8,Found,2000,SE
"CM2",1.6,Found,2000,SE
"H6",34.2,Found,2000,SE
"H6",21,Found,2000,SE
"H6",33.6,Found,2000,SE
"H6",25.7,Found,2000,SE
"H5",0.6,Found,2000,SE
"L5",12.4,Found,2000,SE
"H5",14.5,Found,2000,SE
"H5",8.9,Found,2000,SE
"LL5",17.9,Found,2000,SE
"L6",36.2,Found,2000,SE
"L6",9.3,Found,2000,SE
"H6",16.3,Found,2000,SE
"L6",15.1,Found,2000,SE
"H6",36.8,Found,2000,SE
"H5",7.1,Found,2000,SE
"H6",22.9,Found,2000,SE
"H5",19.8,Found,2000,SE
"LL5",10.6,Found,2000,SE
"LL4",45.7,Found,2000,SE
"H6",16.3,Found,2000,SE
"LL6",20.2,Found,2000,SE
"L6",12,Found,2000,SE
"H6",19,Found,2000,SE
"H5",36.2,Found,2000,SE
"H6",11.4,Found,2000,SE
"LL6",12.5,Found,2000,SE
"H5",56.6,Found,2000,SE
"LL6",38.6,Found,2000,SE
"LL6",23.1,Found,2000,SE
"H5",18.7,Found,2000,SE
"H5",11.5,Found,2000,SE
"LL4",18.5,Found,2000,SE
"H6",28.4,Found,2000,SE
"H5",24.4,Found,2000,SE
"H5",14.8,Found,2000,SE
"H6",32.6,Found,2000,SE
"H6",5.6,Found,2000,SE
"H6",24.6,Found,2000,SE
"H5",21.9,Found,2000,SE
"H6",17,Found,2000,SE
"L6",5.3,Found,2000,SE
"LL5",11.4,Found,2000,SE
"H6",54.5,Found,2000,SE
"H6",18.5,Found,2000,SE
"H6",10.5,Found,2000,SE
"L5",4.5,Found,2000,SE
"LL4",7.3,Found,2000,SE
"H6",3.8,Found,2000,SE
"Iron- IIIAB",3.21,Found,2000,SE
"LL5",1.5,Found,2000,SE
"L5",0.4,Found,2000,SE
"Fusion crust",0.013,Found,2000,SE
"Iron- IIIAB",4583.8,Found,2000,SE
"Iron- IIIAB",205.1,Found,2000,SE
"Iron- IIIAB",82.6,Found,2000,SE
"Iron- IIIAB",58.5,Found,2000,SE
"Iron- IIIAB",20.7,Found,2000,SE
"Iron- IIIAB",17,Found,2000,SE
"Iron- IIIAB",16.1,Found,2000,SE
"Iron- IIIAB",5.4,Found,2000,SE
"Iron- IIIAB",18.1,Found,2000,SE
"Iron- IIIAB",14,Found,2000,SE
"Iron- IIIAB",3,Found,2000,SE
"Iron- IIIAB",3.2,Found,2000,SE
"Iron- IIIAB",8.7,Found,2000,SE
"Iron- IIIAB",3.8,Found,2000,SE
"Iron- IIIAB",4.8,Found,2000,SE
"Iron- IIIAB",5.2,Found,2000,SE
"Iron- IIIAB",4.4,Found,2000,SE
"Iron- IIIAB",7.8,Found,2000,SE
"Iron- IIIAB",4.8,Found,2000,SE
"Iron- IIIAB",9,Found,2000,SE
"Iron- IIIAB",6.3,Found,2000,SE
"Iron- IIIAB",6.7,Found,2000,SE
"Diogenite",201.5,Found,2000,SE
"Howardite",79.4,Found,2000,SE
"Diogenite",98.9,Found,2000,SE
"Diogenite",118.3,Found,2000,SE
"CR2",31.3,Found,2000,SE
"Howardite",18.6,Found,2000,SE
"Iron- ungrouped",45.8,Found,2000,SE
"CV3",30.5,Found,2000,SE
"CV3",151.7,Found,2000,SE
"CM2",23.4,Found,2000,SE
"CM2",38.9,Found,2000,SE
"CM2",10.9,Found,2000,SE
"CM2",6.1,Found,2000,SE
"CM2",2.4,Found,2000,SE
"Diogenite",1765.6,Found,2000,SE
"L6",2685.3,Found,2000,SE
"L6",3747.4,Found,2000,SE
"LL5",2601.9,Found,2000,SE
"L5",1624.7,Found,2000,SE
"L5",1299.6,Found,2000,SE
"L4",1149.2,Found,2000,SE
"L5",872,Found,2000,SE
"H6",1469.6,Found,2000,SE
"L5",1631.5,Found,2000,SE
"L5",1181.3,Found,2000,SE
"L5",1231.6,Found,2000,SE
"L5",1148.7,Found,2000,SE
"LL6",1192.3,Found,2000,SE
"LL6",691.1,Found,2000,SE
"LL6",767.2,Found,2000,SE
"L(LL)3.05",774.9,Found,2000,SE
"LL6",265.6,Found,2000,SE
"LL6",487,Found,2000,SE
"L5",489,Found,2000,SE
"LL5",575.5,Found,2000,SE
"LL6",709.4,Found,2000,SE
"LL6",687.5,Found,2000,SE
"LL6",1118.7,Found,2000,SE
"H5",700.5,Found,2000,SE
"L6",518,Found,2000,SE
"L5",590.7,Found,2000,SE
"L6",369.9,Found,2000,SE
"LL6",418.9,Found,2000,SE
"L5",516.4,Found,2000,SE
"LL5",296.8,Found,2000,SE
"L5",422.5,Found,2000,SE
"L5",361.7,Found,2000,SE
"L5",273,Found,2000,SE
"LL6",456.2,Found,2000,SE
"L5",367.1,Found,2000,SE
"L6",348.3,Found,2000,SE
"LL6",270,Found,2000,SE
"LL5",153.26,Found,2000,SE
"LL6",367.8,Found,2000,SE
"L5",433.3,Found,2000,SE
"LL6",474.2,Found,2000,SE
"L5",343,Found,2000,SE
"LL6",315,Found,2000,SE
"L5",190.49,Found,2000,SE
"L5",208.37,Found,2000,SE
"LL6",175.28,Found,2000,SE
"LL5",251.9,Found,2000,SE
"L5",233.7,Found,2000,SE
"LL6",221.9,Found,2000,SE
"L5",157.55,Found,2000,SE
"L5",159.2,Found,2000,SE
"L5",132.45,Found,2000,SE
"L3.6",232,Found,2000,SE
"LL5",100.92,Found,2000,SE
"LL6",106.57,Found,2000,SE
"L5",159.97,Found,2000,SE
"L5",38.99,Found,2000,SE
"L5",156.83,Found,2000,SE
"LL6",266.5,Found,2000,SE
"L5",128.79,Found,2000,SE
"LL6",221.6,Found,2000,SE
"L6",112.46,Found,2000,SE
"L6",111.69,Found,2000,SE
"L6",230.7,Found,2000,SE
"LL6",101.46,Found,2000,SE
"LL5",130.78,Found,2000,SE
"LL6",152.12,Found,2000,SE
"L5",165.9,Found,2000,SE
"LL5",174.57,Found,2000,SE
"H3.4",301.1,Found,2000,SE
"L5",105.13,Found,2000,SE
"LL6",68.59,Found,2000,SE
"LL6",180.89,Found,2000,SE
"LL5",186.55,Found,2000,SE
"L5",131.7,Found,2000,SE
"LL5",93.4,Found,2000,SE
"L5",148.29,Found,2000,SE
"L5",275.1,Found,2000,SE
"LL6",304.8,Found,2000,SE
"L5",117.6,Found,2000,SE
"LL4",247,Found,2000,SE
"LL6",247.8,Found,2000,SE
"LL6",210.8,Found,2000,SE
"L5",263.4,Found,2000,SE
"LL5",134.05,Found,2000,SE
"L5",115.74,Found,2000,SE
"LL6",60.78,Found,2000,SE
"L6",226,Found,2000,SE
"H5",135.1,Found,2000,SE
"L(LL)3.05",208.2,Found,2000,SE
"L5",225,Found,2000,SE
"H5",104.9,Found,2000,SE
"H6",152.6,Found,2000,SE
"LL5",106.17,Found,2000,SE
"LL6",193.91,Found,2000,SE
"L5",132.6,Found,2000,SE
"LL5",127.56,Found,2000,SE
"L6",97.57,Found,2000,SE
"L4",159.08,Found,2000,SE
"L6",137.19,Found,2000,SE
"L6",148.75,Found,2000,SE
"L5",77.16,Found,2000,SE
"LL5",193.65,Found,2000,SE
"LL6",103.18,Found,2000,SE
"LL5",125.82,Found,2000,SE
"L6",80.3,Found,2000,SE
"L6",25.45,Found,2000,SE
"L5",52.65,Found,2000,SE
"L5",59.76,Found,2000,SE
"H5",75.87,Found,2000,SE
"LL6",68.5,Found,2000,SE
"L5",89.7,Found,2000,SE
"L5",101.48,Found,2000,SE
"LL6",104.52,Found,2000,SE
"LL6",58.63,Found,2000,SE
"H3.4",97.3,Found,2000,SE
"L5",74.34,Found,2000,SE
"L6",67.08,Found,2000,SE
"L5",91.05,Found,2000,SE
"L5",66.46,Found,2000,SE
"LL6",49.45,Found,2000,SE
"L5",157.04,Found,2000,SE
"L6",95.02,Found,2000,SE
"LL5",61.81,Found,2000,SE
"L5",80.19,Found,2000,SE
"L5",78.49,Found,2000,SE
"L5",48.16,Found,2000,SE
"L5",53.58,Found,2000,SE
"L5",109.96,Found,2000,SE
"L5",143.77,Found,2000,SE
"L5",40.41,Found,2000,SE
"L6",63.34,Found,2000,SE
"L6",110.34,Found,2000,SE
"H3.8",157.02,Found,2000,SE
"LL6",114.33,Found,2000,SE
"H4",95.8,Found,2000,SE
"LL6",70.96,Found,2000,SE
"LL5",106.46,Found,2000,SE
"L5",99.16,Found,2000,SE
"L6",9.49,Found,2000,SE
"LL6",15.64,Found,2000,SE
"L6",64.33,Found,2000,SE
"L6",55.86,Found,2000,SE
"LL6",100.21,Found,2000,SE
"L5",176.83,Found,2000,SE
"L5",51.8,Found,2000,SE
"LL5",87.53,Found,2000,SE
"L5",74.22,Found,2000,SE
"L5",93.13,Found,2000,SE
"LL5",44.83,Found,2000,SE
"LL5",50.85,Found,2000,SE
"H6",89.29,Found,2000,SE
"LL6",90.02,Found,2000,SE
"H6",114.82,Found,2000,SE
"L5",95.78,Found,2000,SE
"LL5",53.83,Found,2000,SE
"LL6",99.51,Found,2000,SE
"LL6",66.53,Found,2000,SE
"LL6",62.27,Found,2000,SE
"LL6",94.84,Found,2000,SE
"L6",96.49,Found,2000,SE
"LL6",72.18,Found,2000,SE
"LL6",78.48,Found,2000,SE
"LL6",58.56,Found,2000,SE
"L6",121.26,Found,2000,SE
"LL6",67.68,Found,2000,SE
"L6",74.05,Found,2000,SE
"L5",102.88,Found,2000,SE
"L5",70.61,Found,2000,SE
"H3.4",76.55,Found,2000,SE
"L5",85.78,Found,2000,SE
"LL6",65.81,Found,2000,SE
"H6",118.26,Found,2000,SE
"H6",113.77,Found,2000,SE
"L5",110.51,Found,2000,SE
"H6",53.37,Found,2000,SE
"L5",81.89,Found,2000,SE
"H6",166.85,Found,2000,SE
"LL6",97.51,Found,2000,SE
"LL6",114.01,Found,2000,SE
"L5",67.12,Found,2000,SE
"H6",71.18,Found,2000,SE
"H6",125.21,Found,2000,SE
"L3.6",88.84,Found,2000,SE
"LL5",87.65,Found,2000,SE
"L6",52.57,Found,2000,SE
"L5",103.91,Found,2000,SE
"H6",106.49,Found,2000,SE
"H6",100.78,Found,2000,SE
"LL5",80.74,Found,2000,SE
"H6",40.72,Found,2000,SE
"LL6",17.64,Found,2000,SE
"CM2",10.8,Found,2000,SE
"L5",5.82,Found,2000,SE
"CM2",9.08,Found,2000,SE
"CM2",20.44,Found,2000,SE
"CV3",3.06,Found,2000,SE
"CM2",2.27,Found,2000,SE
"EH4",2.51,Found,2000,SE
"L4",7.23,Found,2000,SE
"LL6",7.5,Found,2000,SE
"CM2",13.43,Found,2000,SE
"L5",3.53,Found,2000,SE
"L5",27.08,Found,2000,SE
"LL6",47.82,Found,2000,SE
"LL6",30.68,Found,2000,SE
"LL6",55.1,Found,2000,SE
"L5",27.43,Found,2000,SE
"LL6",34.76,Found,2000,SE
"LL6",55.93,Found,2000,SE
"L6",20.42,Found,2000,SE
"LL6",20.58,Found,2000,SE
"H6",34.24,Found,2000,SE
"LL6",38.48,Found,2000,SE
"LL6",16.24,Found,2000,SE
"L5",16.99,Found,2000,SE
"H6",40.48,Found,2000,SE
"L6",43.11,Found,2000,SE
"L5",32.82,Found,2000,SE
"L5",38.93,Found,2000,SE
"L6",46.42,Found,2000,SE
"L6",40.38,Found,2000,SE
"L4",33.8,Found,2000,SE
"H6",19.44,Found,2000,SE
"H6",45.14,Found,2000,SE
"L5",15.62,Found,2000,SE
"L4",16.67,Found,2000,SE
"LL6",30.04,Found,2000,SE
"L5",15.03,Found,2000,SE
"LL6",22.1,Found,2000,SE
"LL6",6.6,Found,2000,SE
"H6",14.3,Found,2000,SE
"L6",21.94,Found,2000,SE
"H6",12.5,Found,2000,SE
"L6",6.82,Found,2000,SE
"L6",26.07,Found,2000,SE
"LL6",46.63,Found,2000,SE
"LL6",16.22,Found,2000,SE
"L6",13.43,Found,2000,SE
"L5",34.28,Found,2000,SE
"L6",27.83,Found,2000,SE
"L6",23.87,Found,2000,SE
"LL5",22.34,Found,2000,SE
"L5",22.54,Found,2000,SE
"L6",31.42,Found,2000,SE
"H5",15.35,Found,2000,SE
"L5",14.9,Found,2000,SE
"L6",14.88,Found,2000,SE
"LL6",23.14,Found,2000,SE
"L6",4.59,Found,2000,SE
"L6",7.28,Found,2000,SE
"L6",7.03,Found,2000,SE
"L6",47.65,Found,2000,SE
"L6",37.59,Found,2000,SE
"LL6",7.29,Found,2000,SE
"L6",15.23,Found,2000,SE
"CO3.6",15.87,Found,2000,SE
"L6",20.24,Found,2000,SE
"H6",51.19,Found,2000,SE
"L6",24.55,Found,2000,SE
"LL6",14.37,Found,2000,SE
"L5",56.36,Found,2000,SE
"H6",54,Found,2000,SE
"L5",15,Found,2000,SE
"H6",43,Found,2000,SE
"H5",32.1,Found,2000,SE
"LL5",5.3,Found,2000,SE
"L6",6.6,Found,2000,SE
"L5",12.4,Found,2000,SE
"L4",15.2,Found,2000,SE
"LL6",20.5,Found,2000,SE
"Iron- IIIAB",6.8,Found,2000,SE
"L5",16.9,Found,2000,SE
"CO3",17,Found,2000,SE
"H6",12,Found,2000,SE
"H6",14.1,Found,2000,SE
"H6",32.5,Found,2000,SE
"H6",35.2,Found,2000,SE
"LL6",6,Found,2000,SE
"L5",26.1,Found,2000,SE
"H6",28.4,Found,2000,SE
"LL6",36.9,Found,2000,SE
"LL6",34.07,Found,2000,SE
"H5",17.27,Found,2000,SE
"H5",25.57,Found,2000,SE
"LL6",27.56,Found,2000,SE
"Iron- IIIAB",3.32,Found,2000,SE
"H5",41.75,Found,2000,SE
"Iron- IIIAB",3.14,Found,2000,SE
"H6",13.24,Found,2000,SE
"LL5",9.37,Found,2000,SE
"L5",2.61,Found,2000,SE
"L5",15.29,Found,2000,SE
"L5",13.4,Found,2000,SE
"H6",4.09,Found,2000,SE
"L4",8.97,Found,2000,SE
"LL6",19.39,Found,2000,SE
"L5",3.45,Found,2000,SE
"LL6",7.3,Found,2000,SE
"CO3.6",23.24,Found,2000,SE
"H5",36.37,Found,2000,SE
"CK4",9.21,Found,2000,SE
"L5",27.18,Found,2000,SE
"LL6",44.84,Found,2000,SE
"CV3",1.19,Found,2000,SE
"L5",9.39,Found,2000,SE
"LL6",4.61,Found,2000,SE
"L6",2.21,Found,2000,SE
"L5",20.41,Found,2000,SE
"CV3",5.04,Found,2000,SE
"H6",2.09,Found,2000,SE
"H6",12.43,Found,2000,SE
"LL6",32.9,Found,2000,SE
"H6",13.7,Found,2000,SE
"H6",6.35,Found,2000,SE
"L5",7.5,Found,2000,SE
"L6",4.19,Found,2000,SE
"H6",4.09,Found,2000,SE
"H6",1.42,Found,2000,SE
"H6",8.42,Found,2000,SE
"LL6",3.03,Found,2000,SE
"LL5",8.3,Found,2000,SE
"LL6",10.12,Found,2000,SE
"CV3",5.98,Found,2000,SE
"L5",24.19,Found,2000,SE
"L5",0.22,Found,2000,SE
"L5",3.38,Found,2000,SE
"L5",12.48,Found,2000,SE
"L6",15.66,Found,2000,SE
"LL5",16.01,Found,2000,SE
"L5",8.1,Found,2000,SE
"L5",37.06,Found,2000,SE
"L5",33.02,Found,2000,SE
"LL5",36.63,Found,2000,SE
"LL5",5.93,Found,2000,SE
"H5",14,Found,2000,SE
"L5",26.93,Found,2000,SE
"LL6",24.2,Found,2000,SE
"L6",7.62,Found,2000,SE
"H6",62.77,Found,2000,SE
"H5",52.84,Found,2000,SE
"H5",32.59,Found,2000,SE
"H5",15.42,Found,2000,SE
"CM2",5.36,Found,2000,SE
"H6",10.59,Found,2000,SE
"EH4",26.25,Found,2000,SE
"H4",7.51,Found,2000,SE
"L5",21.25,Found,2000,SE
"L5",15.63,Found,2000,SE
"H6",38.11,Found,2000,SE
"L5",35.27,Found,2000,SE
"LL6",13.85,Found,2000,SE
"L5",35.78,Found,2000,SE
"L5",9.89,Found,2000,SE
"L5",49.59,Found,2000,SE
"H6",40.05,Found,2000,SE
"LL6",60.88,Found,2000,SE
"H6",41.7,Found,2000,SE
"L5",44.7,Found,2000,SE
"LL6",44.57,Found,2000,SE
"H6",28.1,Found,2000,SE
"L5",51.42,Found,2000,SE
"Howardite",1.72,Found,2000,SE
"LL6",37.23,Found,2000,SE
"H6",81.2,Found,2000,SE
"L5",15.41,Found,2000,SE
"LL6",19.35,Found,2000,SE
"H6",46.5,Found,2000,SE
"L5",13.62,Found,2000,SE
"LL6",38.57,Found,2000,SE
"LL6",30.69,Found,2000,SE
"LL6",35.89,Found,2000,SE
"CM2",5.91,Found,2000,SE
"LL6",8.8,Found,2000,SE
"Iron- IIIAB",4.96,Found,2000,SE
"H5",8.6,Found,2000,SE
"LL4",5.2,Found,2000,SE
"LL6",67.1,Found,2000,SE
"H6",54.7,Found,2000,SE
"H5",52.6,Found,2000,SE
"LL6",21.2,Found,2000,SE
"L5",58.6,Found,2000,SE
"LL6",32.68,Found,2000,SE
"H6",18.14,Found,2000,SE
"L5",5.97,Found,2000,SE
"LL5",21.02,Found,2000,SE
"H5",50.92,Found,2000,SE
"L5",40.35,Found,2000,SE
"LL6",38.11,Found,2000,SE
"LL5",6.96,Found,2000,SE
"LL5",2.78,Found,2000,SE
"L6",13.91,Found,2000,SE
"H6",36.5,Found,2000,SE
"LL4",19.2,Found,2000,SE
"H6",30.9,Found,2000,SE
"H6",24.4,Found,2000,SE
"Iron- IIIAB",7.05,Found,2000,SE
"LL5",36.5,Found,2000,SE
"H5",29.1,Found,2000,SE
"H6",14.8,Found,2000,SE
"LL5",12.6,Found,2000,SE
"L4",26.3,Found,2000,SE
"H5",10.5,Found,2000,SE
"L6",6.4,Found,2000,SE
"H6",20.3,Found,2000,SE
"LL6",15.5,Found,2000,SE
"L4",21,Found,2000,SE
"L5",5.8,Found,2000,SE
"L5",18.4,Found,2000,SE
"LL5",38.3,Found,2000,SE
"H6",14.1,Found,2000,SE
"H6",12.4,Found,2000,SE
"LL6",31.8,Found,2000,SE
"LL6",44.8,Found,2000,SE
"H6",9.4,Found,2000,SE
"L5",7.9,Found,2000,SE
"H6",10.4,Found,2000,SE
"Diogenite",9.09,Found,2000,SE
"L6",38.9,Found,2000,SE
"LL6",21.7,Found,2000,SE
"L5",37.1,Found,2000,SE
"Iron- IIIAB",33.9,Found,2000,SE
"H6",14.4,Found,2000,SE
"LL5",17.5,Found,2000,SE
"H6",2.2,Found,2000,SE
"H6",46.1,Found,2000,SE
"Iron- IIIAB",38.03,Found,2000,SE
"H6",14.7,Found,2000,SE
"L5",58.1,Found,2000,SE
"H5",21.3,Found,2000,SE
